Tipo de tarea,Intención,Socioestructura,Nombre de la tarea,Enlace Imagen,Imagen,Vídeo,Descripción de la tarea
Rondo,Mantener / Evitar Mantener,XxX,Rondo circular con 3 apoyos por dentro,https://drive.google.com/file/d/1mh0GGuLdIjjRHmLVlqwWJaC-Ku0GnumE/view?usp=sharing,,https://drive.google.com/file/d/1AFrQrNj51SpZtpLs25DUemQpeoeQtffn/view?usp=sharing,"Rondo circular con tres apoyos interiores y tres jugadores
robando. Se juega a un toque y cuando se producen se
meten dentro a robar el que la ha perdido, el de su izquierda 
y el de su derecha."
Rondo,Mantener / Evitar Mantener,XxX,Rondo circular ,https://drive.google.com/file/d/1gERkMBnVy91CaDWvyYcT1e0VcahmX5cI/view?usp=sharing,,https://drive.google.com/file/d/1aw3T12NJuWsuZ4ZmujgcD7sI4MxZi3_x/view?usp=sharing,"Rondo circular con movimiento de los de fuera. Los  jugadores exteriores van rotando hacia un lado cada vez que cualquier compañero da un pase. Cuando se produce la pérdida, el que ha dado el pase y los que estaban a cada lado, se meten a robar."
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 por parejas,https://drive.google.com/file/d/1hzSLdB3iFYQvg1uo_cXCxbvT6QlNgStd/view?usp=sharing,,https://drive.google.com/file/d/1CC6zdkahMS15GbsdmQYN2n0It4y9wWcJ/view?usp=sharing,Rondo 4vs2 por parejas en el que la pareja que pierde pasa a robar.
Rondo,Mantener / Evitar Mantener,6x2,Rondo 6vs2 sin pase horizontal,https://drive.google.com/file/d/1KqN4786Z4O2PykBQ5ayUG5SRyXW_Dfo5/view?usp=sharing,,https://drive.google.com/file/d/12qNK1iT_-BFFLrxxNJWjfvuzpkwB4S_t/view?usp=sharing,"Rondo 6vs2 en el que los jugadores que comparten el lado largo del rectángulo no pueden jugar entre ellos.

* Se puede limitar a que no repitan pase.

** Se puede establecer parejas y siempre robas con el mismo."
Rondo,Mantener / Evitar Mantener,6x2,Rondo 4+2 vs 2,https://drive.google.com/file/d/1WohYzGv3vJMV_Wm0VyRdsEOpejVp3ZdP/view?usp=sharing,,https://drive.google.com/file/d/1ASrnQ5u52M0NZDVtGkdbJcvYUuWJUtXq/view?usp=sharing,"Rondo 4 equipos de 2, mantenimiento y cambio de roles tras robo rapido, los dos equipos mantienen balon y otro equipo espera en lado alejado cuadrado opuesto, tras robo equipo pierde pelota pasa a robar el otro equipo pasa a apoyos y el que ha robado espera en lado lejano"
Rondo,Mantener / Evitar Mantener,3x1,Rondo 2vs1 +1 con 2vs1 esperando,https://drive.google.com/file/d/1w8ix2xsnqVSED5R-BSOVYSRwZ-tGyJJT/view?usp=sharing,,https://drive.google.com/file/d/1Kwyn3PhFwEceHx7W-k7NFeo8hziy5zxV/view?usp=sharing,"Rondo en dos cuadrados unidos en el que dos jugadores más un comodín intentan mantener el balón ante un defensor.
En cualquier momento de la tarea pueden enviar el balón al otro cuadrado siempre y cuando no la intercepte el defensor del mismo.
*Posibilidad de entrar a robar por parejas."
Rondo,Mantener / Evitar Mantener,5x2,Competición de rondos con progreso tras 5 pases,https://drive.google.com/file/d/1KsaO9O07aJKnsPy90wh2q3ezh_-O2cQi/view?usp=sharing,,https://drive.google.com/file/d/1x6iufy3kowvfAR0IG5WPtUZvqrHMwLED/view?usp=sharing,"Competición de rondos en el que dos equipos tienen que acumular 5 pases para conseguir avanzar a la siguiente zona. Cuando llegan a la tercera, el objetivo es anotar en la miniportería o dar 10 pases.
* Posibilidad de descender tras 1/2 robos."
Rondo,Mantener / Evitar Mantener,3x1,Rondos en cuatro triángulos contiguos,https://drive.google.com/file/d/12p1D3jpVY85Gfa5vuwr5PeAH6DhJUI4o/view?usp=sharing,,https://drive.google.com/file/d/1Ih-ABOzsJVNoVFQuEcGmhE1nNSU9jv5N/view?usp=sharing,"Rondo en tríos jugado en 4 triángulos contiguos.
Se inicia el rondo en un triángulo de los de fuera y ahí se juega un 3vs1. Los jugadores pueden contactar entre ellos o con los otros triángulos. Si la sacan del triángulo en el que están, rápidamente se debe ajustar la situación para que estén 3 jugadores del equipo en posesión y uno del equipo defensor.
En el triángulo central siempre están los dos jugadores que no han entrado a robar y un jugador de cada equipo de los que están esperando.
Si hay robo, se cambia rápido de roles."
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 en dos direcciones,https://drive.google.com/file/d/1RpN3b0LWNSncSK1QjMZiFSi8d0SEHTcD/view?usp=sharing,,https://drive.google.com/file/d/17Cbe-1QzZJUc9xaXVN3FShF6qjn1fM6L/view?usp=sharing,"4 jugadores inician un mantenimiento de balón contra dos defensores con la posibildad de enviar el balón al rectángulo contiguo.

Si lo consiguen o si necesitan para hacerlo, los jugadores de los laterales pueden avanzar para recibir ahí el pase.

Si los jugadores que han iniciando defendiendo roban la pelota, inician una posesión 4vs2 contra los dos jugadores interiores.

Cada 5 pases que consigan dar, se une un defensor exterior."
Rondo,Mantener / Evitar Mantener,6x2,Rondo 6vs2+2,https://drive.google.com/file/d/1uQHaeuIyeLfrXQ31MnECqEK6iH6VsiAY/view?usp=sharing,,https://drive.google.com/file/d/1fLsvWMsif0dwVVneBYzKoRARVpCep2cP/view?usp=sharing,Rondo 6vs2 + 2 en el cual se acumulan 7 pases en un rectángulo para poder enviar el balón a los alejados.
Rondo,Mantener / Evitar Mantener,6x2,Rondo 6vs2/3 + 3 esperando,https://drive.google.com/file/d/1Emy4Ok8O5Q61w6IB2LY7Ax6R4GKO88y3/view?usp=sharing,,https://drive.google.com/file/d/1_p3c-jSXYbYEhQ19KTbeTV2Jhc2UjEx6/view?usp=sharing,"Rondo que inicia en un 6vs2 en el rectángulo pequeño. Los poseedores del balón pueden mandar el balón al otro rectángulo tras 5 pases. Si el tercer jugador del equipo defensor entra a robar, entonces los atacantes pueden utilizar el rectángulo grande y enviar el balón en cualquier momento.
Tras robo se cambian los roles el trío que ha perdio y el que ha robado, y se inicia en el otro lado del campo."
Rondo,Mantener / Evitar Mantener,3x3*,Rondo 3vs3 + 3y1,https://drive.google.com/file/d/1YbfcCiQuZDaneYY3_AU6j--Yf_4kkzEd/view?usp=sharing,,https://drive.google.com/file/d/1YVJH9Nrl0Ql1upqlBdzAgc3-o8eJJ4u3/view?usp=sharing,"Rondo de 3 equipos de 3 con un comodín en el que 3 jugadores inician una posesión con el apoyo de un comodín y 3 jugadores de otro equipo (con dos alejados y uno intermedio) ante la oposición del tercer equipo de 3 jugadores.

Si se contacta con los jugadores del cuadrado contiguo, todos los jugadores ofensivos tienen que activarse para ser apoyos.

Los que defienden tienen que intentar robar y llevarla a la zona libre."
Rondo,Mantener / Evitar Mantener,5x2,Rondo 5vs2 +-2,https://drive.google.com/file/d/1YD1o-juwxws1pf38qx5Q2vUBb817Cq3H/view?usp=sharing,,https://drive.google.com/file/d/1sYyI6_fOxVHPEgyMeXSeA2eTiun0ImkZ/view?usp=sharing,"Rondo 5vs2 en el cual si hay robo se produce un intento de transición y contacto con los dos delanteros del mismo rondo para que definan ante el portero (los que han perdido el balón realizan presión tras pérdida).
Si el equipo que inicia con posesión logra dar 10 pases intenta contactar con los delanteros del rondo contrario."
Rondo,Mantener / Evitar Mantener,5x2,Rondo con finalización en ataque combinativo o transición,https://drive.google.com/file/d/1lwZUMniRFf-E8y2zwl5-b7yo8uzk7pAz/view?usp=sharing,,https://drive.google.com/file/d/179UvoHKy5bLQLeZUhfW1tMee2Y8Uab8w/view?usp=sharing,"Rondo en el cual si los atacantes consiguen dar 7 pases pueden salir a atacar a los dos jugadores que esperaban el robo y a los dos que estaban intentado robar (una vez que los atacantes salen del rondo, tienen que ir a tocar una pica y sumarse a la defensa).
Si se produjera el robo antes de los 7 pases, los que han robado tienen que contactar con los 2 jugadores que están esperando para que estos finalicen."
Rondo,Mantener / Evitar Mantener,5x2,Rondo 5vs2 con porterías en los laterales,https://drive.google.com/file/d/1pnrPaqp7tRsv9ELiv0aOmA98SpCW-PAB/view?usp=sharing,,https://drive.google.com/file/d/13YO1f0RXG1-CYaDp35mxHEa200SO7vzC/view?usp=sharing,"Rondos 5vs2 o 4vs2 en los que los jugadores que
roban tienen que intentar anotar en una de las
porterías que hay alrededor. Los jugadores que
pierden tienen que conseguir que la pelota no salga
de su rectángulo de juego y para ello se activan en la 
presión tras pérdida."
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 con miniporterías en esquinas,https://drive.google.com/file/d/1H-cClHLjgd4BDzIG8vpTdih_i-wrts08/view?usp=sharing,,https://drive.google.com/file/d/1BSg_P-lFyLqRx9V7xoVds1i9SneCIak0/view?usp=sharing,"Rondo 4vs2 en los cuales los jugadores que roban
tienen que intentar anotar en miniporterías. Si lo
consiguen, saldrán fuera. Si no, tendrán que robar
una segunda vez para obtener un robo. Los que
pierden, transición defensiva para evitarlo."
Rondo,Mantener / Evitar Mantener,4x3,Rondo 4vs3 +2,https://drive.google.com/file/d/1iMj1VkmGH1BoZrnKLd8a67nwlKS4HC08/view?usp=sharing,,https://drive.google.com/file/d/1oL3fl1Y3DFFi-6IyavTCFZDDXyTzEwsr/view?usp=sharing,"Rondo 4vs3+2 comodines exteriores. Tras robo se
juega a la otra parte del rectángulo bien sea con el
jugador que permanece descolgado o con los
comodines exteriores."
Rondo,Mantener / Evitar Mantener,6x2,Competición 6vs2 con 2 esperando,https://drive.google.com/file/d/1xwOcDIsOXXtspeFlUwGW5NhWvXdmthkn/view?usp=sharing,,https://drive.google.com/file/d/1yAtL9-bV6VHpWuIQ385SGeZxfTrEz5eL/view?usp=sharing,"Competiciones de rondos 6vs2 con 2 jugadores esperando. Se juegan 6 balones y se cuenta el tiempo que se tarda en enviar fuera del rectángulo todos ellos.
Si el equipo que defiende logra anotar en una de las miniporterías se elimina un balón.
*Si el equipo que ha perdido la pelota la recupera antes de que el balón salga del cuadrado, sigue en su posesión.
**Tras cada balón robado entran otros dos jugadores a  presionar."
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 - 2 y porterías pequeñas,https://drive.google.com/file/d/1ZLGsB4XOQ_yxiO4eF8tQWNRFCasrE9s4/view?usp=sharing,,https://drive.google.com/file/d/1qjLfXcYT_NCq7Rj2H9m_vVe_pyAsNfo0/view?usp=sharing,Rondo táctico con estructura de rombo en el equipo ofensivo y dos defensores que cuando roben la pelota tendrán oportunidad de transitar hacia adelante o hacia atrás con sendos compañeros o bien intentar finalizar en porterías pequeñas.
Rondo,Mantener / Evitar Mantener,4x2,Rondo 2vs2 +-2,https://drive.google.com/file/d/19OW9vAjR5WuZtQ8vVqWcHsbe14AwbDcS/view?usp=sharing,,https://drive.google.com/file/d/15chVuGR9zoCWBcIB-4GKzh7k0LIBnosS/view?usp=sharing,"Rondo en el que el equipo que inicia con pelota tiene el apoyo de 2 jugadores exteriores para tratar de mantener el balón.
El equipo que inicia defendiendo tiene la opción de transitar lanzando hacia las 4 miniporterías o dando un pase previo de seguridad con los 2 jugadores que están esperando."
Rondo,Mantener / Evitar Mantener,XxX,Rondo 10vs4,https://drive.google.com/file/d/13fKLcyh0cd2tZJp0s18z2U9qP42eU7UM/view?usp=sharing,,https://drive.google.com/file/d/1_2Q_pz7UBNYjISt7lerIT5hKa4VUnAj_/view?usp=sharing,"Rondo posicional en el que 4 jugadores intentan robar la pelota y escapar del rectángulo por cualquiera de los 4 lados ya sea con una conducción o con un pase. Los jugadores que han perdido tienen que realizar una presión tras pérdida para evitarlo.

Robo sin salir: Se van dos de los cuatro que roban.

Robo saliendo: Se van los 4.

10 pases: Viaje extra"
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 y 4vs6,https://drive.google.com/file/d/19tCX2pAs_yrr-e941eKeYBWc-pCjtgJC/view?usp=sharing,,https://drive.google.com/file/d/1v388xhtppxDi8Lue9eSLtVMNRwsMAoc5/view?usp=sharing,"Rondo 4vs2 en el cual los dos que defienden tienen que robar la pelota y después contactar con sus cuatro compañeros de fuera para jugar una posesión 4vs6 (sin espacio intermedio) que se deshará cuando los que están en inferioridad, roben. Los que inician la acción con balón tienen que aplicarse en la presión tras pérdida para que los compañeros no saquen la pelota fuera."
Rondo,Mantener / Evitar Mantener,5x3,2 rondos 3vs2 + 2 -1,https://drive.google.com/file/d/1QV6WN_mZ5d0gn1nyPXBFxSwki3D6wXHZ/view?usp=sharing,,https://drive.google.com/file/d/1ZCQMmAqL7s_kCVuqt_xQdk4sOG2Gqh1R/view?usp=sharing,"2 Rondos 3vs2 conectados entre sí con 1 jugador intermedio que facilita el cambio de lado y da continuidad a la posesión. Uno de los dos jugadores defensivos y otro ofensivo que no están en la zona de balón, se meten en la zona central para acompañar al jugador intermedio."
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 y 4vs4 +2,https://drive.google.com/file/d/1wmLBcxosL36pyr3WmCtB8LF2qA-xMWeA/view?usp=sharing,,https://drive.google.com/file/d/1a5v8ULOEj-ola5BcvOznm9CnscV3Gj4Y/view?usp=sharing,"Rondo 4vs2 que se convierte en un 6vs4 cuando los dos jugadores que estaban robando sacan el balón a sus cuatro compañeros del rectángulo externo.
En ese momento ellos siguen estando en el cuadrado en el que se desarrollaba el rondo y actúan como apoyos interiores.
Los 4 jugadores que han perdido el balón, intentan recuperar el balón y dar un pase (momento en el que desactivan a los 4 jugadores exteriores que tenían el balón)."
Rondo,Mantener / Evitar Mantener,4x2,Rondo 4vs2 y 4vs4 +2 con miniporterías,https://drive.google.com/file/d/1CCWGpfYShbRiH5vN7n31St3Gu_K7_AH3/view?usp=sharing,,https://drive.google.com/file/d/1mKTs0X4B2zC56S50PdjjmflsSeM0tYf3/view?usp=sharing,"Rondo 4vs2 que se convierte en un 6vs4 cuando los dos jugadores que estaban robando sacan el balón a sus cuatro compañeros del rectángulo externo.
En ese momento ellos siguen estando en el cuadrado en el que se desarrollaba el rondo y actúan como apoyos interiores. Los 4 jugadores que han perdido el balón, intentan recuperar el balón y anotar en la miniporterías que hay fuera del rectángulo grande."
